ut_ms,subsystem
1307902046000,"APSF03A3"
1307902047000,"AAAAF18D1"
1307902052000,"AAAAF20E1"
1307902057000,"AAAAF20E1"
1307902062000,"AAAAF20E1"
1307902067000,"AAAAF93A1"
1307902097000,"AAAAF20D1"
1307902101000,"AOOOF06A0"
1307902102000,"AAAAF59A1"
1307902161000,"APSF14A2"
1307902221000,"APSF06A2"
1307902236000,"ATTTF301F"
1307905875000,"AAAAF23B2"
1307905899000,"AAAAF19E1"
1307905941000,"ATTTF310A"
1307905995000,"AAAAF20E1"
1307906000000,"AAAAF20E1"
1307906005000,"AAAAF20E1"
1307906010000,"AAAAF93A1"
1307906040000,"AAAAF19D1"
1307906054000,"AAAAF59A1"
1307906115000,"AAAAF20C1"
1307906120000,"AAAAF19A1"
1307906155000,"AAAAF85A1"
1307906165000,"AAAAF10A1"
1307906170000,"AAAAF87A1"
1307906175000,"AAAAF06A1"
1307906661000,"AMMMF04A0"
1307906841000,"AMMMF01A0"
1307906931000,"AMMMF52A0"
1307906991000,"AMMMF52D1"
1307907051000,"AMMMF52D2"
1307907111000,"AMMMF52D3"
1307907171000,"AMMMF52D4"
1307909331000,"AMMMF51A0"
1307909631000,"AMMMF06A0"
1307909641000,"ATTTF310B"
1307909661000,"AMMMF05A0"
1307910075000,"MAPO.0000009504"
1307912836000,"ATTT305C"
1307916663000,"AAAAF01A3"
1307916826000,"AAAAF03A1"
1307916836000,"AAAAF09C1"
1307916852000,"AAAAF56A1"
1307916857000,"AAAAF84A1"
1307916861000,"AAAAF18D1"
1307916866000,"AAAAF20E1"
1307916871000,"AAAAF20E1"
1307916876000,"AAAAF20E1"
1307916881000,"AAAAF93A1"
1307916911000,"AAAAF20D1"
1307916916000,"AAAAF59A1"
1307916918000,"AAAAF18A1"
1307916923000,"AAAAF20B1"
1307916928000,"AAAAF20C1"
1307916933000,"AAAAF20C1"
1307916939000,"AAAAF20C1"
1307916944000,"AAAAF57A1"
1307916946000,"AAAAF23I1"
1307916947000,"AAAAF23G1"
1307916949000,"AAAAF23H1"
1307916951000,"AAAAF18E1"
1307916953000,"AAAAF23A2"
1307916975000,"AAAAF26B1"
1307916976000,"AAAAF24A1"
1307916977000,"AAAAF23G1"
1307916982000,"AAAAF60A1"
1307917143000,"ATTTF301E"
1307917263000,"APSF01A2"
1307917383000,"APSF02A1"
1307917388000,"APSF89A1"
1307917393000,"APSF40A1"
1307917398000,"APSF31A1"
1307917563000,"APSF23B1"
1307917566000,"ASEQ4200"
1307917568000,"APSF33A1"
1307917573000,"APSF28A1"
1307917578000,"APSF28A1"
1307917583000,"APSF28A1"
1307917588000,"APSF28A1"
1307917593000,"APSF28A1"
1307917598000,"APSF28A1"
1307917603000,"APSF28A1"
1307917608000,"APSF28A1"
1307917613000,"APSF30C2"
1307917618000,"APSF30B2"
1307917623000,"APSF30A1"
1307917628000,"APSF38A1"
1307917633000,"APSF38A1"
1307917638000,"APSF38A1"
1307917643000,"APSF38A1"
1307917648000,"APSF13A3"
1307917649000,"AXXX301E"
1307917678000,"APSF82A1"
1307918379000,"MOCS.0000004679"
1307918463000,"APSF12H1"
1307918488000,"APSF32A1"
1307918498000,"APSF50A2"
1307920005000,"MOCE.0000004679"
1307920023000,"ATTTF310A"
1307920623000,"APSF35A1"
1307920628000,"APSF03A3"
1307920743000,"APSF14A2"
1307920803000,"APSF06A2"
1307920818000,"ATTTF301F"
1307920923000,"AMMMF01A0"
1307920983000,"AMMMF10A0"
1307920988000,"AMMMF10A0"
1307921158000,"AMMMF18A0"
1307921163000,"AMMMF19A0"
1307921295000,"ASSSF01A0"
1307921355000,"ASSSF53A0"
1307922315000,"ASSSF06A0"
1307922663000,"MPER.0000009504"
1307923035000,"ATTT305C"
1307923575000,"ASEQ4200"
1307924103000,"AMMMF06A0"
1307924113000,"ATTTF310B"
1307924133000,"AMMMF05A0"
1307926214000,"ASXX307A"
1307926229000,"ASXX382C"
1307927154000,"AAAAF60A1"
1307927159000,"AAAAF23G1"
1307927164000,"AAAAF57A1"
1307927169000,"AAAAF20C1"
1307933482000,"AAAAF20C1"
1307933487000,"AAAAF57A1"
1307933492000,"AAAAF23G1"
1307933497000,"AAAAF60A1"
1307935255000,"MAPO.0000009505"
1307938712000,"ASXX303A"
1307941412000,"ASXX307A"
1307941427000,"ASXX382C"
1307942312000,"AXXX380B"
1307943509000,"MOCS.0000004680"
1307943622000,"AXXX380A"
1307943632000,"ASXX303A"
1307943687000,"AXXX301E"
1307945200000,"ATTTF310A"
1307945220000,"MOCE.0000004680"
1307945920000,"AMMMF04A0"
1307946100000,"AMMMF01A0"
1307946160000,"AMMMF12A0"
1307946165000,"AMMMF11A0"
1307946170000,"AMMMF10A0"
1307946175000,"AMMMF10A0"
1307946180000,"AMMMF24A0"
1307946185000,"AMMMF23A0"
1307946335000,"AMMMF18A0"
1307946340000,"AMMMF19A0"
1307947120000,"ASSSF01A0"
1307947180000,"ASSSF58A0"
1307947420000,"ASSSF06A0"
1307947840000,"MPER.0000009505"
1307949280000,"AMMMF06A0"
1307949290000,"ATTTF310B"
1307949310000,"AMMMF05A0"
1307949342000,"ATTT305C"
1307952331000,"AAAAF60A1"
1307952336000,"AAAAF23G1"
1307952340000,"AAAAF57A1"
1307952345000,"AAAAF20C1"
1307958647000,"AAAAF20C1"
1307958652000,"AAAAF57A1"
1307958657000,"AAAAF23G1"
1307958662000,"AAAAF60A1"
1307960169000,"AXXX301E"
1307960435000,"MAPO.0000009506"
1307960963000,"ASSSF01A0"
1307961023000,"ASSSF53A0"
1307964623000,"ASSSF06A0"
1307967317000,"ASSSF01A0"
1307967377000,"ASSSF53A0"
1307968097000,"ASSSF06A0"
1307968649000,"MOCS.0000004681"
1307969783000,"ATTTF301E"
1307969903000,"APSF01A2"
1307970023000,"APSF02A1"
1307970028000,"APSF89A1"
1307970033000,"APSF40A1"
1307970038000,"APSF31A1"
1307970203000,"APSF23B1"
1307970208000,"APSF33A1"
1307970213000,"APSF28A1"
1307970218000,"APSF28A1"
1307970223000,"APSF28A1"
1307970228000,"APSF28A1"
1307970233000,"APSF28A1"
1307970238000,"APSF28A1"
1307970243000,"APSF28A1"
1307970248000,"APSF28A1"
1307970253000,"APSF30C2"
1307970258000,"APSF30B2"
1307970263000,"APSF30A1"
1307970268000,"APSF38A1"
1307970273000,"APSF38A1"
1307970278000,"APSF38A1"
1307970283000,"APSF38A1"
1307970288000,"APSF13A3"
1307970318000,"APSF82A1"
1307970383000,"ATTTF310A"
1307970433000,"MOCE.0000004681"
1307971103000,"APSF12H1"
1307971128000,"APSF32A1"
1307971138000,"APSF50A2"
1307971283000,"AMMMF01A0"
1307971343000,"AMMMF12A0"
1307971348000,"AMMMF11A0"
1307971353000,"AMMMF10A0"
1307971358000,"AMMMF10A0"
1307971363000,"AMMMF24A0"
1307971368000,"AMMMF23A0"
1307971413000,"ATTTF301A"
1307971418000,"ATTTF301I"
1307971518000,"AMMMF18A0"
1307971523000,"AMMMF19A0"
1307972613000,"AHHHF01A2"
1307972733000,"AHHHF02A1"
1307972783000,"AHHHF11A1"
1307972846000,"AHHHF03A2"
1307972847000,"AHHHF17B1"
1307972848000,"AHHHF17B1"
1307972876000,"AHHHF04A3"
1307972911000,"AHHHF50A2"
1307973023000,"MPER.0000009506"
1307973184000,"AHHHF05A2"
1307973191000,"AHHHF13A1"
1307973234000,"AHHHF06A1"
1307973354000,"ATTTF301B"
1307973359000,"ATTTF301J"
1307974463000,"AMMMF06A0"
1307974473000,"ATTTF310B"
1307974493000,"AMMMF05A0"
1307974943000,"APSF35A1"
1307974948000,"APSF03A3"
1307975063000,"APSF14A2"
1307975123000,"APSF06A2"
1307975138000,"ATTTF301F"
1307977512000,"AAAAF60A1"
1307977517000,"AAAAF23G1"
1307977523000,"AAAAF57A1"
1307977528000,"AAAAF20C1"
1307979133000,"ATTT305C"
1307983816000,"AAAAF20C1"
1307983821000,"AAAAF57A1"
1307983826000,"AAAAF23G1"
1307983831000,"AAAAF60A1"
1307985613000,"MAPO.0000009507"
1307993784000,"MOCS.0000004682"
1307993962000,"AXXX301E"
1307995143000,"ASSSF01A0"
1307995203000,"ASSSF55A0"
1307995557000,"ATTTF310A"
1307995641000,"MOCE.0000004682"
1307995677000,"APSF01A2"
1307995797000,"APSF02A1"
1307995802000,"APSF89A1"
1307995807000,"APSF40A1"
1307995812000,"APSF31A1"
1307995977000,"APSF23B1"
1307995982000,"APSF33A1"
1307995983000,"ASSSF06A0"
1307995987000,"APSF28A1"
1307995992000,"APSF28A1"
1307995997000,"APSF28A1"
1307996002000,"APSF28A1"
1307996007000,"APSF28A1"
1307996012000,"APSF28A1"
1307996017000,"APSF28A1"
1307996022000,"APSF28A1"
1307996027000,"APSF30C2"
1307996032000,"APSF30B2"
1307996037000,"APSF30A1"
1307996042000,"APSF38A1"
1307996047000,"APSF38A1"
1307996052000,"APSF38A1"
1307996057000,"APSF38A1"
1307996062000,"APSF13A3"
1307996092000,"APSF82A1"
1307996277000,"AMMMF04A0"
1307996457000,"AMMMF01A0"
1307996517000,"AMMMF12A0"
1307996522000,"AMMMF11A0"
1307996527000,"AMMMF10A0"
1307996532000,"AMMMF10A0"
1307996537000,"AMMMF24A0"
1307996542000,"AMMMF23A0"
1307996547000,"AMMMF20A0"
1307996692000,"AMMMF18A0"
1307996697000,"AMMMF19A0"
1307996877000,"APSF12H1"
1307996902000,"APSF32A1"
1307996912000,"APSF50A2"
1307998197000,"MPER.0000009507"
1307999637000,"AMMMF06A0"
1307999647000,"ATTTF310B"
1307999667000,"AMMMF05A0"
1308000717000,"APSF35A1"
1308000722000,"APSF03A3"
1308000837000,"APSF14A2"
1308000897000,"APSF06A2"
1308000912000,"ATTTF301F"
1308001900000,"ATTT305C"
1308002687000,"AAAAF60A1"
1308002692000,"AAAAF23G1"
1308002697000,"AAAAF57A1"
1308002702000,"AAAAF20C1"
1308005079000,"ASXX307A"
1308005094000,"ASXX382C"
1308008978000,"AAAAF20C1"
1308008983000,"AAAAF57A1"
1308008988000,"AAAAF23I1"
1308008991000,"AAAAF23G1"
1308008996000,"AAAAF60A1"
1308010788000,"MAPO.0000009508"
1308014099000,"ASEQ4200"
1308014127000,"ASXX303A"
1308014157000,"ASEQ4200"
1308016827000,"ASXX307A"
1308016842000,"ASXX382C"
1308017727000,"AXXX380B"
1308018924000,"MOCS.0000004683"
1308019037000,"AXXX380A"
1308019047000,"ASXX303A"
1308019102000,"AXXX301E"
1308019175000,"AAAAF85A1"
1308019195000,"AAAAF83B1"
1308019205000,"AAAAF02A1"
1308019265000,"AAAAF56A1"
1308019267000,"AAAAF84A1"
1308019272000,"AAAAF56A1"
1308019285000,"AAAAF56A1"
1308019299000,"AAAAF56A1"
1308019312000,"AAAAF56A1"
1308019326000,"AAAAF56A1"
1308019340000,"AAAAF56A1"
1308019353000,"AAAAF56A1"
1308019367000,"AAAAF56A1"
1308019380000,"AAAAF56A1"
1308019394000,"AAAAF56A1"
1308019397000,"AAAAF56A1"
1308019411000,"AAAAF56A1"
1308019424000,"AAAAF56A1"
1308019437000,"AAAAF56A1"
1308019450000,"AAAAF56A1"
1308019500000,"AAAAF85A1"
1308019540000,"AAAAF02A1"
1308019600000,"AAAAF56A1"
1308019602000,"AAAAF84A1"
1308019607000,"AAAAF56A1"
1308019620000,"AAAAF56A1"
1308019634000,"AAAAF56A1"
1308019647000,"AAAAF56A1"
1308019661000,"AAAAF56A1"
1308019675000,"AAAAF56A1"
1308019688000,"AAAAF56A1"
1308019702000,"AAAAF56A1"
1308019715000,"AAAAF56A1"
1308019729000,"AAAAF56A1"
1308019732000,"AAAAF56A1"
1308019746000,"AAAAF56A1"
1308019759000,"AAAAF56A1"
1308019772000,"AAAAF56A1"
1308019785000,"AAAAF56A1"
1308019835000,"AAAAF85A1"
1308019875000,"AAAAF02A1"
1308019935000,"AAAAF56A1"
1308019937000,"AAAAF84A1"
1308019967000,"AAAAF85A1"
1308020027000,"AAAAF03A1"
1308020032000,"AAAAF83A1"
1308020037000,"AAAAF56A1"
1308020042000,"AAAAF84A1"
1308020734000,"ATTTF310A"
1308020854000,"MOCE.0000004683"
1308021454000,"AMMMF04A0"
1308021634000,"AMMMF01A0"
1308021694000,"AMMMF12A0"
1308021699000,"AMMMF11A0"
1308021704000,"AMMMF10A0"
1308021709000,"AMMMF10A0"
1308021714000,"AMMMF24A0"
1308021719000,"AMMMF23A0"
1308021869000,"AMMMF18A0"
1308021874000,"AMMMF19A0"
1308021952000,"ASSSF01A0"
1308022012000,"ASSSF53A0"
1308022552000,"ASSSF06A0"
1308023374000,"MPER.0000009508"
1308023971000,"ATTT305C"
1308024814000,"AMMMF06A0"
1308024824000,"ATTTF310B"
1308024844000,"AMMMF05A0"
1308027864000,"AAAAF60A1"
1308027869000,"AAAAF23G1"
1308027874000,"AAAAF57A1"
1308027879000,"AAAAF20C1"
1308029254000,"ATTTF301E"
1308029374000,"APSF01A2"
1308029494000,"APSF02A1"
1308029499000,"APSF89A1"
1308029504000,"APSF40A1"
1308029509000,"APSF31A1"
1308029674000,"APSF23B1"
1308029679000,"APSF33A1"
1308029684000,"APSF28A1"
1308029689000,"APSF28A1"
1308029694000,"APSF28A1"
1308029699000,"APSF28A1"
1308029704000,"APSF28A1"
1308029709000,"APSF28A1"
1308029714000,"APSF28A1"
1308029719000,"APSF28A1"
1308029724000,"APSF30C2"
1308029729000,"APSF30B2"
1308029734000,"APSF30A1"
1308029739000,"APSF38A1"
1308029744000,"APSF38A1"
1308029749000,"APSF38A1"
1308029754000,"APSF38A1"
1308029759000,"APSF13A3"
1308029763000,"AXXX301E"
1308029789000,"APSF82A1"
1308030574000,"APSF12H1"
1308030599000,"APSF32A1"
1308030609000,"APSF50A2"
1308031769000,"AAAAF23B2"
1308031793000,"AAAAF19E1"
1308031889000,"AAAAF20E1"
1308031894000,"AAAAF20E1"
1308031899000,"AAAAF20E1"
1308031904000,"AAAAF93A1"
1308031934000,"AAAAF19D1"
1308031948000,"AAAAF59A1"
1308032009000,"AAAAF20C1"
1308032014000,"AAAAF19A1"
1308032049000,"AAAAF85A1"
1308032059000,"AAAAF10A1"
1308032064000,"AAAAF87A1"
1308032069000,"AAAAF06A1"
1308033034000,"APSF35A1"
1308033039000,"APSF03A3"
1308033154000,"APSF14A2"
1308033214000,"APSF06A2"
1308033229000,"ATTTF301F"
1308035965000,"MAPO.0000009509"
1308038710000,"ATTTF301E"
1308038830000,"APSF01A2"
1308038950000,"APSF02A1"
1308038955000,"APSF89A1"
1308038960000,"APSF40A1"
1308038965000,"APSF31A1"
1308039130000,"APSF23B1"
1308039135000,"APSF33A1"
1308039140000,"APSF28A1"
1308039145000,"APSF28A1"
1308039150000,"APSF28A1"
1308039155000,"APSF28A1"
1308039160000,"APSF28A1"
1308039165000,"APSF28A1"
1308039170000,"APSF28A1"
1308039175000,"APSF28A1"
1308039180000,"APSF30C2"
1308039185000,"APSF30B2"
1308039190000,"APSF30A1"
1308039195000,"APSF38A1"
1308039200000,"APSF38A1"
1308039205000,"APSF38A1"
1308039210000,"APSF38A1"
1308039215000,"APSF13A3"
1308039245000,"APSF82A1"
1308040030000,"APSF12H1"
1308040055000,"APSF32A1"
1308040065000,"APSF50A2"
1308042550000,"AAAAF01A3"
1308042713000,"AAAAF03A1"
1308042723000,"AAAAF09C1"
1308042739000,"AAAAF56A1"
1308042744000,"AAAAF84A1"
1308042748000,"AAAAF18D1"
1308042753000,"AAAAF20E1"
1308042758000,"AAAAF20E1"
1308042763000,"AAAAF20E1"
1308042768000,"AAAAF93A1"
1308042798000,"AAAAF20D1"
1308042803000,"AAAAF59A1"
1308042805000,"AAAAF18A1"
1308042810000,"AAAAF20B1"
1308042815000,"AAAAF20C1"
1308042820000,"AAAAF20C1"
1308042826000,"AAAAF20C1"
1308042831000,"AAAAF57A1"
1308042833000,"AAAAF23I1"
1308042834000,"AAAAF23G1"
1308042836000,"AAAAF23H1"
1308042838000,"AAAAF18E1"
1308042840000,"AAAAF23A2"
1308042862000,"AAAAF26B1"
1308042863000,"AAAAF24A1"
1308042864000,"AAAAF23G1"
1308042869000,"AAAAF60A1"
1308044063000,"MOCS.0000004684"
1308045190000,"APSF35A1"
1308045195000,"APSF03A3"
1308045310000,"APSF14A2"
1308045370000,"APSF06A2"
1308045385000,"ATTTF301F"
1308045844000,"ASSSF01A0"
1308045904000,"ASSSF53A0"
1308045910000,"ATTTF310A"
1308046054000,"MOCE.0000004684"
1308046444000,"ASSSF06A0"
1308046630000,"AMMMF04A0"
1308046810000,"AMMMF01A0"
1308046870000,"AMMMF12A0"
1308046875000,"AMMMF11A0"
1308046880000,"AMMMF10A0"
1308046885000,"AMMMF10A0"
1308046890000,"AMMMF24A0"
1308046895000,"AMMMF23A0"
1308046900000,"AMMMF20A0"
1308047045000,"AMMMF18A0"
1308047050000,"AMMMF19A0"
1308048550000,"MPER.0000009509"
1308049990000,"AMMMF06A0"
1308050000000,"ATTTF310B"
1308050020000,"AMMMF05A0"
1308051299000,"ATTT305C"
1308053041000,"AAAAF60A1"
1308053046000,"AAAAF23G1"
1308053051000,"AAAAF57A1"
1308053056000,"AAAAF20C1"
1308059306000,"AAAAF20C1"
1308059311000,"AAAAF57A1"
1308059316000,"AAAAF23G1"
1308059321000,"AAAAF60A1"
1308061141000,"MAPO.0000009510"
1308069208000,"MOCS.0000004685"
1308069386000,"AXXX301E"
1308069887000,"ATTTF301E"
1308070007000,"APSF01A2"
1308070127000,"APSF02A1"
1308070132000,"APSF89A1"
1308070137000,"APSF40A1"
1308070142000,"APSF31A1"
1308070307000,"APSF23B1"
1308070312000,"APSF33A1"
1308070317000,"APSF28A1"
1308070322000,"APSF28A1"
1308070327000,"APSF28A1"
1308070332000,"APSF28A1"
1308070337000,"APSF28A1"
1308070342000,"APSF28A1"
1308070347000,"APSF28A1"
1308070352000,"APSF28A1"
1308070357000,"APSF30C2"
1308070362000,"APSF30B2"
1308070367000,"APSF30A1"
1308070372000,"APSF38A1"
1308070377000,"APSF38A1"
1308070382000,"APSF38A1"
1308070387000,"APSF38A1"
1308070392000,"APSF13A3"
1308070422000,"APSF82A1"
1308071087000,"ATTTF310A"
1308071207000,"APSF12H1"
1308071232000,"APSF32A1"
1308071242000,"APSF50A2"
1308071261000,"MOCE.0000004685"
1308071807000,"AMMMF04A0"
1308071987000,"AMMMF01A0"
1308072047000,"AMMMF12A0"
1308072052000,"AMMMF11A0"
1308072057000,"AMMMF10A0"
1308072062000,"AMMMF10A0"
1308072067000,"AMMMF24A0"
1308072072000,"AMMMF23A0"
1308072077000,"AMMMF20A0"
1308072222000,"AMMMF18A0"
1308072227000,"AMMMF19A0"
1308073727000,"MPER.0000009510"
1308075107000,"APSF35A1"
1308075112000,"APSF03A3"
1308075167000,"AMMMF06A0"
1308075177000,"ATTTF310B"
1308075197000,"AMMMF05A0"
1308075227000,"APSF14A2"
1308075287000,"APSF06A2"
1308075302000,"ATTTF301F"
1308076477000,"ATTT305C"
1308078218000,"AAAAF60A1"
1308078223000,"AAAAF23G1"
1308078227000,"AAAAF57A1"
1308078232000,"AAAAF20C1"
1308084470000,"AAAAF20C1"
1308084475000,"AAAAF57A1"
1308084480000,"AAAAF23I1"
1308084483000,"AAAAF23G1"
1308084488000,"AAAAF60A1"
1308084970000,"AXXX301E"
1308086321000,"MAPO.0000009511"
1308087215000,"ATTT305C"
1308092083000,"ASEQ4200"
1308092170000,"AXXX301E"
1308094356000,"MOCS.0000004686"
1308094711000,"AAAAF85A1"
1308094731000,"AAAAF83B1"
1308094741000,"AAAAF02A1"
1308094801000,"AAAAF56A1"
1308094803000,"AAAAF84A1"
1308094808000,"AAAAF56A1"
1308094821000,"AAAAF56A1"
1308094835000,"AAAAF56A1"
1308094848000,"AAAAF56A1"
1308094862000,"AAAAF56A1"
1308094876000,"AAAAF56A1"
1308094889000,"AAAAF56A1"
1308094903000,"AAAAF56A1"
1308094916000,"AAAAF56A1"
1308094930000,"AAAAF56A1"
1308094933000,"AAAAF56A1"
1308094947000,"AAAAF56A1"
1308094960000,"AAAAF56A1"
1308094973000,"AAAAF56A1"
1308094986000,"AAAAF56A1"
1308095036000,"AAAAF85A1"
1308095076000,"AAAAF02A1"
1308095136000,"AAAAF56A1"
1308095138000,"AAAAF84A1"
1308095143000,"AAAAF56A1"
1308095156000,"AAAAF56A1"
1308095170000,"AAAAF56A1"
1308095183000,"AAAAF56A1"
1308095197000,"AAAAF56A1"
1308095211000,"AAAAF56A1"
1308095224000,"AAAAF56A1"
1308095238000,"AAAAF56A1"
1308095251000,"AAAAF56A1"
1308095265000,"AAAAF56A1"
1308095268000,"AAAAF56A1"
1308095282000,"AAAAF56A1"
1308095295000,"AAAAF56A1"
1308095308000,"AAAAF56A1"
1308095321000,"AAAAF56A1"
1308095371000,"AAAAF85A1"
1308095411000,"AAAAF02A1"
1308095471000,"AAAAF56A1"
1308095473000,"AAAAF84A1"
1308095503000,"AAAAF85A1"
1308095563000,"AAAAF03A1"
1308095568000,"AAAAF83A1"
1308095573000,"AAAAF56A1"
1308095578000,"AAAAF84A1"
1308095609000,"ATTTF321A"
1308096269000,"ATTTF310A"
1308096463000,"MOCE.0000004686"
1308096881000,"ASSSF01A0"
1308096941000,"ASSSF53A0"
1308096989000,"AMMMF04A0"
1308097169000,"AMMMF01A0"
1308097229000,"AMMMF10A0"
1308097234000,"AMMMF10A0"
1308097404000,"AMMMF18A0"
1308097409000,"AMMMF19A0"
1308097661000,"ASSSF06A0"
1308098189000,"ATTTF301E"
1308098309000,"APSF01A2"
1308098429000,"APSF02A1"
1308098434000,"APSF89A1"
1308098439000,"APSF40A1"
1308098444000,"APSF31A1"
1308098609000,"APSF23B1"
1308098614000,"APSF33A1"
1308098619000,"APSF28A1"
1308098624000,"APSF28A1"
1308098629000,"APSF28A1"
1308098634000,"APSF28A1"
1308098639000,"APSF28A1"
1308098644000,"APSF28A1"
1308098649000,"APSF28A1"
1308098654000,"APSF28A1"
1308098659000,"APSF30C2"
1308098664000,"APSF30B2"
1308098669000,"APSF30A1"
1308098674000,"APSF38A1"
1308098679000,"APSF38A1"
1308098684000,"APSF38A1"
1308098689000,"APSF38A1"
1308098694000,"APSF13A3"
1308098724000,"APSF82A1"
1308098909000,"MPER.0000009511"
1308099199000,"ATTTF321D"
1308099209000,"AOOOF15B0"
1308099249000,"AOOOF22A1"
1308099450000,"AOOOF03A1"
1308099480000,"AOOOF04A0"
1308099504000,"AOOOF23A0"
1308099509000,"APSF12H1"
1308099534000,"APSF32A1"
1308099544000,"APSF50A2"
1308100109000,"AOOOF68A0"
1308100116000,"AOOOF24A0"
1308100349000,"AMMMF06A0"
1308100359000,"ATTTF310B"
1308100379000,"AMMMF05A0"
1308100584000,"AOOOF66A0"
1308101184000,"AOOOF67A0"
1308103208000,"AAAAF20E1"
1308103213000,"AAAAF20E1"
1308103218000,"AAAAF20E1"
1308103223000,"AAAAF93A1"
1308103253000,"AAAAF19D1"
1308103267000,"AAAAF59A1"
1308103400000,"AAAAF60A1"
1308103405000,"AAAAF23G1"
1308103409000,"AOOOF62A0"
1308103410000,"AAAAF57A1"
1308103415000,"AAAAF20C1"
1308103439000,"AOOOF77A0"
1308103459000,"AOOOF05A0"
1308103469000,"APSF35A1"
1308103474000,"APSF03A3"
1308103529000,"AOOOF06A0"
1308103538000,"AAAAF18D1"
1308103543000,"AAAAF20E1"
1308103548000,"AAAAF20E1"
1308103553000,"AAAAF20E1"
1308103558000,"AAAAF93A1"
1308103588000,"AAAAF20D1"
1308103589000,"APSF14A2"
1308103593000,"AAAAF59A1"
1308103649000,"APSF06A2"
1308103664000,"ATTTF301F"
1308105967000,"ATTTF321A"
1308107305000,"AAAAF23B2"
1308107329000,"AAAAF19E1"
1308107369000,"ATTTF310A"
1308107425000,"AAAAF20E1"
1308107430000,"AAAAF20E1"
1308107435000,"AAAAF20E1"
1308107440000,"AAAAF93A1"
1308107470000,"AAAAF19D1"
1308107484000,"AAAAF59A1"
1308107545000,"AAAAF20C1"
1308107550000,"AAAAF19A1"
1308107585000,"AAAAF85A1"
1308107595000,"AAAAF10A1"
1308107600000,"AAAAF87A1"
1308107605000,"AAAAF06A1"
1308108089000,"AMMMF04A0"
1308108269000,"AMMMF01A0"
1308108359000,"AMMMF52A0"
1308108419000,"AMMMF52D1"
1308108479000,"AMMMF52D2"
1308108539000,"AMMMF52D3"
1308108599000,"AMMMF52D4"
1308110759000,"AMMMF51A0"
1308111059000,"AMMMF06A0"
1308111069000,"ATTTF310B"
1308111089000,"AMMMF05A0"
1308111501000,"MAPO.0000009512"
1308115552000,"AOOOF01D0"
1308115857000,"ATTTF321D"
1308115867000,"AOOOF15A0"
1308115907000,"AOOOF32A0"
1308118087000,"AAAAF01A3"
1308118250000,"AAAAF03A1"
1308118260000,"AAAAF09C1"
1308118276000,"AAAAF56A1"
1308118281000,"AAAAF84A1"
1308118285000,"AAAAF18D1"
1308118290000,"AAAAF20E1"
1308118295000,"AAAAF20E1"
1308118300000,"AAAAF20E1"
1308118305000,"AAAAF93A1"
1308118335000,"AAAAF20D1"
1308118340000,"AAAAF59A1"
1308118342000,"AAAAF18A1"
1308118347000,"AAAAF20B1"
1308118352000,"AAAAF20C1"
1308118357000,"AAAAF20C1"
1308118363000,"AAAAF20C1"
1308118368000,"AAAAF57A1"
1308118370000,"AAAAF23I1"
1308118371000,"AAAAF23G1"
1308118373000,"AAAAF23H1"
1308118375000,"AAAAF18E1"
1308118377000,"AAAAF23A2"
1308118399000,"AAAAF26B1"
1308118400000,"AAAAF24A1"
1308118401000,"AAAAF23G1"
1308118406000,"AAAAF60A1"
1308119501000,"MOCS.0000004687"
1308121447000,"ATTTF310A"
1308121667000,"MOCE.0000004687"
1308121723000,"ASSSF01A0"
1308121783000,"ASSSF55A0"
1308122167000,"AMMMF04A0"
1308122347000,"AMMMF01A0"
1308122407000,"AMMMF10A0"
1308122412000,"AMMMF10A0"
1308122563000,"ASSSF06A0"
1308122582000,"AMMMF18A0"
1308122587000,"AMMMF19A0"
1308123908000,"AOOOF03A1"
1308123938000,"AOOOF04A0"
1308123962000,"AOOOF33A0"
1308124087000,"MPER.0000009512"
1308124147000,"ATTTF301E"
1308124267000,"APSF01A2"
1308124387000,"APSF02A1"
1308124392000,"APSF89A1"
1308124397000,"APSF40A1"
1308124402000,"APSF31A1"
1308124447000,"AOOOF68A0"
1308124454000,"AOOOF34A0"
1308124567000,"APSF23B1"
1308124572000,"APSF33A1"
1308124577000,"APSF28A1"
1308124582000,"APSF28A1"
1308124587000,"APSF28A1"
1308124592000,"APSF28A1"
1308124597000,"APSF28A1"
1308124602000,"APSF28A1"
1308124607000,"APSF28A1"
1308124612000,"APSF28A1"
1308124617000,"APSF30C2"
1308124622000,"APSF30B2"
1308124627000,"APSF30A1"
1308124632000,"APSF38A1"
1308124637000,"APSF38A1"
1308124642000,"APSF38A1"
1308124647000,"APSF38A1"
1308124652000,"APSF13A3"
1308124682000,"APSF82A1"
1308124747000,"ASSSF01A0"
1308124807000,"ASSSF56A0"
1308124987000,"AOOOF68A0"
1308124994000,"AOOOF34A0"
1308125282000,"AOOOF66A0"
1308125467000,"APSF12H1"
1308125492000,"APSF32A1"
1308125502000,"APSF50A2"
1308125527000,"AMMMF06A0"
1308125537000,"ATTTF310B"
1308125557000,"AMMMF05A0"
1308125882000,"AOOOF67A0"
1308127207000,"ASSSF06A0"
1308127747000,"APSF35A1"
1308127752000,"APSF03A3"
1308127867000,"APSF14A2"
1308127897000,"AOOOF77A0"
1308127917000,"AOOOF05A0"
1308127927000,"APSF06A2"
1308127942000,"ATTTF301F"
1308127987000,"AOOOF06A0"
1308128578000,"AAAAF60A1"
